course name,section number,instructor,campus,meeting time,instruction mode,required additional sections,current enrollment,max enrollment,seats available,reserved seats info,waitlist available seats
General Physics II,1015,"David Lowry (PI), Emily Baerlein (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics II,1016,"Mark Wursthorn (EC), Robert Cormier (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics II,1017,"Eileen Marquez (EC), Nicole Flaherty (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics II,1018,"Lori Keen (PI), Mathew Apgar (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics II,1019,Marco Santarelli (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics II,1020,"Albert Wallace (PI), Nancy Priemer (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics II,1021,"Michelle Bellinger (PI), Oneda Lamont (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics II,1022,"Erik Martire (EC), Ernest Pagliaro III (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics II,1023,"Alex Kovachi (EC), Kevin Boken (EC), Phillip Youker (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics II,331,Howard Winston (PI),WTBY,3:30PM - 4:45PM / TuTh,In Person,,0,22,,,
General Physics II,331L,Howard Winston (PI),WTBY,3:30PM - 6:30PM / Mo,In Person,You will be auto-enrolled in section(s) 331,0,22,22,,0
General Physics II,660,Erin Scanlon (PI),AVYPT,2:00PM - 3:15PM / TuTh,In Person,,0,21,,,
General Physics II,661L,Erin Scanlon (SI),AVYPT,5:00PM - 8:00PM / Tu,In Person,You will be auto-enrolled in section(s) 660,0,21,10,11 for RC Avery Point Students Only,0
General Physics II,662,Michael Scanlon (PI),AVYPT,9:05AM - 11:35AM / Fr,In Person,,0,21,,,
General Physics II,663L,Michael Scanlon (SI),AVYPT,12:05PM - 3:05PM / Fr,In Person,You will be auto-enrolled in section(s) 662,0,21,7,14 for RC Avery Point Students Only,0
General Physics Problems,001,Niloy Dutta (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,70,70,,0
General Physics with Calculus I,001,Xian Wu (PI),STORR,8:00AM - 9:55AM / Fr & 8:00AM - 9:55AM / MoWe,In Person,,0,36,36,,0
General Physics with Calculus I,002,Staff,STORR,10:10AM - 12:05PM / Fr & 10:10AM - 12:05PM / MoWe,In Person,,0,54,54,,0
General Physics with Calculus I,1000,"David Walley (EC), Joshua Welch (PI), Michael Harten (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus I,810,Sylvanie Wallington (PI),STMFD,11:00AM - 12:15PM / TuTh,In Person,,0,24,,,
General Physics with Calculus I,811L,"Sylvanie Wallington (SI), Thomas O'connell (SI)",STMFD,2:30PM - 5:30PM / We,In Person,You will be auto-enrolled in section(s) 810,0,24,24,,0
General Physics with Calculus I,820,Sylvanie Wallington (PI),STMFD,12:30PM - 1:45PM / TuTh,In Person,,0,48,,,
General Physics with Calculus I,821L,"Sylvanie Wallington (SI), Thomas O'connell (PI)",STMFD,2:30PM - 5:30PM / Mo,In Person,You will be auto-enrolled in section(s) 820,0,24,24,,0
General Physics with Calculus I,822L,"Sylvanie Wallington (SI), Thomas O'connell (PI)",STMFD,5:45PM - 8:45PM / Mo,In Person,You will be auto-enrolled in section(s) 820,0,24,24,,0
General Physics with Calculus II,001,Deepak Sainju (PI),STORR,8:00AM - 9:55AM / Th & 8:00AM - 9:55AM / MoTu,In Person,,0,36,36,,0
General Physics with Calculus II,002,Deepak Sainju (PI),STORR,10:10AM - 12:05PM / Th & 10:10AM - 12:05PM / MoTu,In Person,,0,36,36,,0
General Physics with Calculus II,003,Xian Wu (PI),STORR,12:20PM - 2:15PM / Th & 12:20PM - 2:15PM / MoTu,In Person,,0,54,54,,0
General Physics with Calculus II,004,Xian Wu (PI),STORR,2:30PM - 4:25PM / Th & 2:30PM - 4:25PM / MoTu,In Person,,0,54,54,,0
General Physics with Calculus II,1000,"David Brewer (PI), Shawn Mirmina (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus II,1001,"David Bittel (PI), Kelley Longo (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus II,1002,"Alina Britchi (PI), Anthony Salutari Jr (EC), Isabelle Hahn (EC), Jennifer Hawley (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus II,1003,"Miroslaw Klapyk (PI), Renee Najarian (EC), Sheri Lee (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus II,1004,"Brett Anderson (PI), Mandy Cheung (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus II,1005,"Mandy Cheung (EC), Robert Koekkoek (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus II,1006,"Julie Delmonico (EC), Michael Schrynemakers (PI), Vanessa Montorsi (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus II,1007,"Sarah Grissom (PI), Stephanie Crowe (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus II,1008,"Lori Keen (PI), Mathew Apgar (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus II,1009,"Alex Kovachi (EC), Kevin Boken (EC), Thomas Edwards (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
General Physics with Calculus II,331,Howard Winston (PI),WTBY,2:00PM - 3:15PM / TuTh,In Person,,0,22,,,
General Physics with Calculus II,331L,Howard Winston (SI),WTBY,3:00PM - 6:00PM / We,In Person,You will be auto-enrolled in section(s) 331,0,22,22,,0
General Physics with Calculus II,660,Moshe Gai (PI),AVYPT,1:25PM - 2:40PM / MoWe,In Person,,0,21,,,
General Physics with Calculus II,661L,Moshe Gai (SI),AVYPT,3:35PM - 6:35PM / We,In Person,You will be auto-enrolled in section(s) 660,0,21,21,,0
General Physics with Calculus II,810,Sylvanie Wallington (PI),STMFD,9:30AM - 10:45AM / TuTh,In Person,,0,24,,,
General Physics with Calculus II,811L,"Sylvanie Wallington (SI), Thomas O'connell (PI)",STMFD,5:45PM - 8:45PM / We,In Person,You will be auto-enrolled in section(s) 810,0,24,24,,0
Physics for Engineers I,001,Alexander DeBrizzi (PI),STORR,10:10AM - 12:05PM / Th & 10:10AM - 12:05PM / MoWe,In Person,,0,54,54,,0
Physics for Engineers I,002,Thomas Katsouleas (PI),STORR,12:20PM - 2:15PM / Th & 12:20PM - 2:15PM / MoWe,In Person,,0,54,54,,0
Physics for Engineers I,003,Niraj Ghimire (PI),STORR,2:30PM - 4:25PM / Th & 2:30PM - 4:25PM / MoWe,In Person,,0,54,54,,0
Physics for Engineers I,004,Belter Ordaz (PI),STORR,4:40PM - 6:35PM / Th & 4:40PM - 6:35PM / MoWe,In Person,,0,54,54,,0
Physics for Engineers I,005,Niraj Ghimire (PI),STORR,8:00AM - 9:55AM / Fr & 8:00AM - 9:55AM / TuTh,In Person,,0,54,54,,0
Physics for Engineers I,006,Pavel Volkov (PI),STORR,10:10AM - 12:05PM / Fr & 10:10AM - 12:05PM / TuTh,In Person,,0,54,54,,0
Physics for Engineers I,007,Christopher Pond (PI),STORR,12:20PM - 2:15PM / Fr & 12:20PM - 2:15PM / TuTh,In Person,,0,54,54,,0
Physics for Engineers I,701,Richard Luddy (PI),HRTFD,12:30PM - 1:45PM / TuTh,In Person,,0,22,,,
Physics for Engineers I,701L,Richard Luddy (PI),HRTFD,8:00AM - 11:00AM / Th,In Person,You will be auto-enrolled in section(s) 701,0,22,22,,0
Physics for Engineers II,001,Belter Ordaz (PI),STORR,8:00AM - 9:55AM / Th & 8:00AM - 9:55AM / MoWe,In Person,,0,36,36,,0
Physics for Engineers II,002,Sarah Trallero (PI),STORR,10:10AM - 12:05PM / Th & 10:10AM - 12:05PM / MoWe,In Person,,0,54,54,,0
Physics for Engineers II,003,Belter Ordaz (PI),STORR,12:20PM - 2:15PM / Th & 12:20PM - 2:15PM / MoWe,In Person,,0,54,54,,0
Physics for Engineers II,004,Matt Guthrie (PI),STORR,2:30PM - 4:25PM / Th & 2:30PM - 4:25PM / MoWe,In Person,,0,54,54,,0
Physics for Engineers II,005,Kevin Lindstrom (PI),STORR,4:40PM - 6:35PM / Th & 4:40PM - 6:35PM / MoWe,In Person,,0,54,54,,0
Physics for Engineers II,006,Jason Hancock (PI),STORR,8:00AM - 9:55AM / Fr & 8:00AM - 9:55AM / TuTh,In Person,,0,54,54,,0
Physics for Engineers II,007,Niraj Ghimire (PI),STORR,10:10AM - 12:05PM / Fr & 10:10AM - 12:05PM / TuTh,In Person,,0,54,54,,0
Physics for Engineers II,008,Sarah Trallero (PI),STORR,12:20PM - 2:15PM / Fr & 12:20PM - 2:15PM / TuTh,In Person,,0,54,54,,0
Fundamentals of Physics I,001,Boris Sinkovic (PI),STORR,10:10AM - 12:05PM / Fr & 10:10AM - 12:05PM / MoWe,In Person,,0,6,0,6 for RC Honors Students Only,0
Fundamentals of Physics I,002,Boris Sinkovic (PI),STORR,10:10AM - 12:05PM / Fr & 10:10AM - 12:05PM / MoWe,In Person,,0,30,30,,0
The Development of Quantum Physics,001,Ilya Sochnikov (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,50,0,50 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Mathematical Methods for the Physical Sciences,001,Shohini Bhattacharya (PI),STORR,2:00PM - 3:15PM / TuTh,In Person,,0,30,0,30 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Advanced Undergraduate Laboratory,001,Andrew Puckett (PI),STORR,9:30AM - 10:45AM / TuTh,In Person,,0,20,,,
Advanced Undergraduate Laboratory,001L,Andrew Puckett (SI),STORR,2:30PM - 5:30PM / Mo,In Person,You will be auto-enrolled in section(s) 001,0,10,0,10 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Advanced Undergraduate Laboratory,002L,Andrew Puckett (SI),STORR,2:30PM - 5:30PM / We,In Person,You will be auto-enrolled in section(s) 001,0,10,0,10 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Techniques of Modern Astrophysics,001,Aleksandra Kuznetsova (PI),STORR,1:25PM - 2:15PM / Fr & 1:25PM - 2:15PM / MoWe,In Person,,0,30,0,30 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Mechanics I,001,Simone Colombo (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,30,0,30 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Mechanics II,001,Michael Rozman (PI),STORR,5:00PM - 6:15PM / TuTh,In Person,,0,30,30,,10
Electronics,001,Kyungseon Joo (PI),STORR,11:15AM - 12:05PM / MoWeFr,In Person,,0,20,,,
Electronics,001L,Kyungseon Joo (SI),STORR,2:30PM - 5:30PM / Mo,In Person,You will be auto-enrolled in section(s) 001,0,10,0,10 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Electronics,002L,Kyungseon Joo (SI),STORR,2:30PM - 5:30PM / We,In Person,You will be auto-enrolled in section(s) 001,0,10,0,10 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Electricity and Magnetism I,001,Thu Le (PI),STORR,2:00PM - 3:15PM / TuTh,In Person,,0,30,0,30 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Electricity and Magnetism II,001,Vasili Kharchenko (PI),STORR,9:05AM - 9:55AM / MoWeFr,In Person,,0,30,0,30 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Statistical and Thermal Physics,001,Elena Dormidontova (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,30,0,30 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Quantum Mechanics I,001,Thomas Blum (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,30,0,30 for RC PHYS/MATH-PHYS/ENGR-PHYS/A,10
Quantum Mechanics II,001,Richard Jones (PI),STORR,9:30AM - 10:45AM / TuTh,In Person,,0,30,30,,10
Undergraduate Research,001,Thomas Blum (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,003,Daniel Angles-Alcazar (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,004,Elena Dormidontova (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,005,Gerald Dunne (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,006,Niloy Dutta (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,007,Luchang Jin (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,008,Gayanath Fernando (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,009,George Gibson (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,010,Chris Faesi (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,011,Alexander Balatsky (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,012,Menka Jain (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,013,Lea Ferreira dos Santos (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,014,Kyungseon Joo (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,015,Vasili Kharchenko (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,016,Alexander Kovner (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,017,Jason Hancock (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,018,Pavel Volkov (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,019,Andrew Puckett (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,020,Peter Schweitzer (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,021,Boris Sinkovic (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,023,Barrett Wells (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,025,Alan Wuosmaa (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,033,Richard Jones (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,034,Thu Le (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,037,Nora Berrah (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,042,Ilya Sochnikov (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,043,Jonathan Trump (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,044,Cara Battersby (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,045,Daniel McCarron (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,046,Carlos Trallero (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,047,Asli Tandogan Kunkel (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,049,"Diego Valente (PI), Peter Schweitzer (PI)",STORR,12:00AM - 12:00AM /,By Arrangement,,0,30,30,,0
Undergraduate Research,050,Aleksandra Kuznetsova (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Research,051,Shohini Bhattacharya (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Special Topics,001,Daniel McCarron (PI),STORR,2:00PM - 3:15PM / TuTh,In Person,,0,30,30,,10
Research Thesis in Physics,001,Thomas Blum (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,003,Daniel Angles-Alcazar (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,005,Gerald Dunne (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,006,Niloy Dutta (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,007,Ilya Sochnikov (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,008,Gayanath Fernando (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,009,George Gibson (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,010,Chris Faesi (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,011,Alexander Balatsky (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,012,Menka Jain (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,013,Lea Ferreira dos Santos (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,014,Kyungseon Joo (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,015,Vasili Kharchenko (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,016,Alexander Kovner (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,017,Jason Hancock (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,018,Pavel Volkov (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,019,Luchang Jin (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,020,Peter Schweitzer (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,021,Boris Sinkovic (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,023,Barrett Wells (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,024,Chiara Mingarelli (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,025,Alan Wuosmaa (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,033,Richard Jones (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,034,Thu Le (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,037,Nora Berrah (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,040,Richard Jones (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,041,Elena Dormidontova (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,042,Jonathan Trump (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,043,Cara Battersby (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Research Thesis in Physics,044,Daniel McCarron (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
